file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
HE.LAUT.00.00 | 2025-06-23T12:58:02.972437Z - 2025-06-23T12:59:02.972437Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-06-20T06:33:11.575024Z - 2025-06-20T06:34:11.575024Z,,,,,,,,,,
HE.RAF.00.00 | 2025-04-10T02:54:29.156684Z - 2025-04-10T02:55:29.156684Z,,,,,,,,,,
HE.PVF.00.00 | 2025-03-29T11:29:53.094945Z - 2025-03-29T11:30:53.094945Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-12-02T21:12:31.795767Z - 2025-12-02T21:13:31.795767Z,,,,,,,,,,
HE.TOF.00.00 | 2025-03-08T09:32:04.974698Z - 2025-03-08T09:33:04.974698Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-07-07T14:43:27.005606Z - 2025-07-07T14:44:27.005606Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-08-30T12:34:25.239556Z - 2025-08-30T12:35:25.239556Z,,,,,,,,,,
HE.MEF.00.00 | 2025-02-15T20:10:17.272377Z - 2025-02-15T20:11:17.272377Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-11-01T11:50:18.468025Z - 2025-11-01T11:51:18.468025Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-03-11T03:20:07.585611Z - 2025-03-11T03:21:07.585611Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-12-01T11:14:22.926918Z - 2025-12-01T11:15:22.926918Z,,,,,,,,,,
HE.KIF.00.00 | 2025-03-22T16:03:48.181625Z - 2025-03-22T16:04:48.181625Z,,,,,,,,,,
HE.NUR.00.00 | 2025-06-04T17:52:12.282562Z - 2025-06-04T17:53:12.282562Z,,,,,,,,,,
HE.KAF.00.00 | 2025-11-28T04:53:20.560924Z - 2025-11-28T04:54:20.560924Z,,,,,,,,,,
HE.KORF.00.00 | 2025-09-08T16:44:54.519006Z - 2025-09-08T16:45:54.519006Z,,,,,,,,,,
HE.HEF.00.00 | 2025-09-07T05:26:29.662001Z - 2025-09-07T05:27:29.662001Z,,,,,,,,,,
FN.MSF.00.00 | 2025-11-23T18:23:27.714472Z - 2025-11-23T18:24:27.714472Z,,,,,,,,,,
FN.OUL.00.00 | 2025-01-19T19:48:05.395849Z - 2025-01-19T19:49:05.395849Z,,,,,,,,,,
HE.KU2.00.00 | 2025-02-02T20:34:42.238926Z - 2025-02-02T20:35:42.238926Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-04T16:28:32.176795Z - 2025-02-04T16:29:32.176795Z,,,,,,,,,,
HE.JOF.00.00 | 2025-02-08T03:16:47.842453Z - 2025-02-08T03:17:47.842453Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-12-21T16:42:08.086574Z - 2025-12-21T16:43:08.086574Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-21T07:40:29.750244Z - 2025-01-21T07:41:29.750244Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-07-27T14:02:11.987363Z - 2025-07-27T14:03:11.987363Z,,,,,,,,,,
HE.NUR.00.00 | 2025-02-06T04:01:32.604254Z - 2025-02-06T04:02:32.604254Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-04-27T03:27:44.421630Z - 2025-04-27T03:28:44.421630Z,,,,,,,,,,
HE.KPF.00.00 | 2025-10-19T07:36:15.233271Z - 2025-10-19T07:37:15.233271Z,,,,,,,,,,
HE.KU6.00.00 | 2025-04-05T23:26:04.538567Z - 2025-04-05T23:27:04.538567Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-11-06T18:36:09.003781Z - 2025-11-06T18:37:09.003781Z,,,,,,,,,,
FN.RANF.00.00 | 2025-12-30T00:04:14.911861Z - 2025-12-30T00:05:14.911861Z,,,,,,,,,,
FN.SGF.00.00 | 2025-08-19T11:54:40.225047Z - 2025-08-19T11:55:40.225047Z,,,,,,,,,,
HE.KIF.00.00 | 2025-08-16T17:27:04.179528Z - 2025-08-16T17:28:04.179528Z,,,,,,,,,,
HE.RMF.00.00 | 2025-07-03T14:31:47.425077Z - 2025-07-03T14:32:47.425077Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-03-18T12:08:14.124492Z - 2025-03-18T12:09:14.124492Z,,,,,,,,,,
FN.KLF.00.00 | 2025-06-12T10:12:46.811240Z - 2025-06-12T10:13:46.811240Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-11-26T03:35:42.494294Z - 2025-11-26T03:36:42.494294Z,,,,,,,,,,
HE.KEF.00.00 | 2025-08-10T05:21:33.315235Z - 2025-08-10T05:22:33.315235Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-07-12T18:03:05.448862Z - 2025-07-12T18:04:05.448862Z,,,,,,,,,,
HE.MEF.00.00 | 2025-05-19T22:09:06.776349Z - 2025-05-19T22:10:06.776349Z,,,,,,,,,,
HE.VJF.00.00 | 2025-12-09T14:48:00.598198Z - 2025-12-09T14:49:00.598198Z,,,,,,,,,,
HE.PVF.00.00 | 2025-08-04T23:48:54.060497Z - 2025-08-04T23:49:54.060497Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-05-02T11:59:14.468964Z - 2025-05-02T12:00:14.468964Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-11-06T12:28:13.452485Z - 2025-11-06T12:29:13.452485Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-08-28T21:28:21.669030Z - 2025-08-28T21:29:21.669030Z,,,,,,,,,,
HE.RUF.00.00 | 2025-12-16T08:49:07.278935Z - 2025-12-16T08:50:07.278935Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-07-09T15:29:30.750273Z - 2025-07-09T15:30:30.750273Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-01-31T11:29:04.111742Z - 2025-01-31T11:30:04.111742Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-12T00:37:36.977922Z - 2025-01-12T00:38:36.977922Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-16T05:07:00.606004Z - 2025-01-16T05:08:00.606004Z,,,,,,,,,,
HE.RAF.00.00 | 2025-12-12T13:41:25.815015Z - 2025-12-12T13:42:25.815015Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-05-11T17:24:43.926679Z - 2025-05-11T17:25:43.926679Z,,,,,,,,,,
HE.VRF.00.00 | 2025-08-30T04:24:12.573414Z - 2025-08-30T04:25:12.573414Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-10-31T21:19:29.496705Z - 2025-10-31T21:20:29.496705Z,,,,,,,,,,
HE.KU2.00.00 | 2025-06-29T05:10:53.300297Z - 2025-06-29T05:11:53.300297Z,,,,,,,,,,
HE.KU1.00.00 | 2025-08-21T08:01:48.520542Z - 2025-08-21T08:02:48.520542Z,,,,,,,,,,
HE.KU6.00.00 | 2025-06-10T16:25:28.733520Z - 2025-06-10T16:26:28.733520Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-03-15T06:27:46.774677Z - 2025-03-15T06:28:46.774677Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-10-24T02:22:17.104889Z - 2025-10-24T02:23:17.104889Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-09-25T23:37:02.314947Z - 2025-09-25T23:38:02.314947Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-04-10T03:13:20.293358Z - 2025-04-10T03:14:20.293358Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-12-09T06:00:29.277797Z - 2025-12-09T06:01:29.277797Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-06-09T22:54:00.418799Z - 2025-06-09T22:55:00.418799Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-11-14T16:09:02.008798Z - 2025-11-14T16:10:02.008798Z,,,,,,,,,,
HE.HEF.00.00 | 2025-10-03T20:50:33.014221Z - 2025-10-03T20:51:33.014221Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-10-27T16:02:28.589309Z - 2025-10-27T16:03:28.589309Z,,,,,,,,,,
HE.KPF.00.00 | 2025-04-01T14:45:06.885369Z - 2025-04-01T14:46:06.885369Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-11-05T10:51:03.492945Z - 2025-11-05T10:52:03.492945Z,,,,,,,,,,
HE.OUF.00.00 | 2025-03-28T19:41:15.050164Z - 2025-03-28T19:42:15.050164Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-06-05T06:21:10.085166Z - 2025-06-05T06:22:10.085166Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-16T10:32:49.038856Z - 2025-02-16T10:33:49.038856Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-07-29T15:34:49.895479Z - 2025-07-29T15:35:49.895479Z,,,,,,,,,,
HE.JOF.00.00 | 2025-01-04T23:35:37.996805Z - 2025-01-04T23:36:37.996805Z,,,,,,,,,,
HE.KY17.00.00 | 2025-12-09T14:44:15.573478Z - 2025-12-09T14:45:15.573478Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-04-17T17:15:54.395126Z - 2025-04-17T17:16:54.395126Z,,,,,,,,,,
HE.VRF.00.00 | 2025-08-16T18:58:25.056401Z - 2025-08-16T18:59:25.056401Z,,,,,,,,,,
HE.TOF.00.00 | 2025-11-01T03:49:06.257505Z - 2025-11-01T03:50:06.257505Z,,,,,,,,,,
HE.HEF.00.00 | 2025-10-02T11:29:01.318418Z - 2025-10-02T11:30:01.318418Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-06-21T12:05:44.870955Z - 2025-06-21T12:06:44.870955Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-09-04T15:32:23.244133Z - 2025-09-04T15:33:23.244133Z,,,,,,,,,,
HE.RMF.00.00 | 2025-08-25T09:20:41.471144Z - 2025-08-25T09:21:41.471144Z,,,,,,,,,,
HE.NUR.00.00 | 2025-05-05T06:02:32.962464Z - 2025-05-05T06:03:32.962464Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-01-06T17:22:04.535277Z - 2025-01-06T17:23:04.535277Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-11-19T04:52:35.339550Z - 2025-11-19T04:53:35.339550Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-06-20T12:19:34.831789Z - 2025-06-20T12:20:34.831789Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-03-16T19:36:19.521005Z - 2025-03-16T19:37:19.521005Z,,,,,,,,,,
HE.KORF.00.00 | 2025-07-13T14:17:45.114586Z - 2025-07-13T14:18:45.114586Z,,,,,,,,,,
HE.KAF.00.00 | 2025-09-21T21:39:20.845988Z - 2025-09-21T21:40:20.845988Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-07-26T21:32:51.121129Z - 2025-07-26T21:33:51.121129Z,,,,,,,,,,
HE.VRF.00.00 | 2025-06-01T17:14:03.042414Z - 2025-06-01T17:15:03.042414Z,,,,,,,,,,
HE.MEF.00.00 | 2025-03-10T17:25:17.788176Z - 2025-03-10T17:26:17.788176Z,,,,,,,,,,
HE.KORF.00.00 | 2025-03-14T07:35:29.469493Z - 2025-03-14T07:36:29.469493Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-05T07:36:11.763522Z - 2025-01-05T07:37:11.763522Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-12-01T18:17:15.761516Z - 2025-12-01T18:18:15.761516Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-12-02T06:43:00.709950Z - 2025-12-02T06:44:00.709950Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-10-19T14:32:41.711733Z - 2025-10-19T14:33:41.711733Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-11-10T04:01:04.617067Z - 2025-11-10T04:02:04.617067Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-07-01T15:51:25.068324Z - 2025-07-01T15:52:25.068324Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-06-25T03:04:47.838857Z - 2025-06-25T03:05:47.838857Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-08-13T08:02:22.352366Z - 2025-08-13T08:03:22.352366Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-08-07T12:52:43.107388Z - 2025-08-07T12:53:43.107388Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-09-01T17:52:30.119916Z - 2025-09-01T17:53:30.119916Z,,,,,,,,,,
UP.AAL.00.00 | 2025-08-28T00:46:45.009323Z - 2025-08-28T00:47:45.009323Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-06-03T18:55:45.300893Z - 2025-06-03T18:56:45.300893Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-05-17T02:53:24.025738Z - 2025-05-17T02:54:24.025738Z,,,,,,,,,,
HE.KIF.00.00 | 2025-10-07T15:29:28.179033Z - 2025-10-07T15:30:28.179033Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-02-12T21:59:43.586132Z - 2025-02-12T22:00:43.586132Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-08-26T02:50:42.629996Z - 2025-08-26T02:51:42.629996Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-06-14T17:18:59.777074Z - 2025-06-14T17:19:59.777074Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-06T18:24:12.589153Z - 2025-01-06T18:25:12.589153Z,,,,,,,,,,
HE.HEF.00.00 | 2025-10-01T02:07:09.694246Z - 2025-10-01T02:08:09.694246Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-12-25T12:37:31.744022Z - 2025-12-25T12:38:31.744022Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-06T21:03:17.412138Z - 2025-01-06T21:04:17.412138Z,,,,,,,,,,
HE.VRF.00.00 | 2025-03-31T11:52:32.589367Z - 2025-03-31T11:53:32.589367Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-02-15T20:00:01.508445Z - 2025-02-15T20:01:01.508445Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-10-04T18:54:36.275867Z - 2025-10-04T18:55:36.275867Z,,,,,,,,,,
HE.RAF.00.00 | 2025-12-23T10:07:47.689414Z - 2025-12-23T10:08:47.689414Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-04-16T14:24:57.286974Z - 2025-04-16T14:25:57.286974Z,,,,,,,,,,
HE.OUF.00.00 | 2025-11-01T08:19:13.858762Z - 2025-11-01T08:20:13.858762Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-18T00:59:11.194418Z - 2025-01-18T01:00:11.194418Z,,,,,,,,,,
HE.SUF.00.00 | 2025-05-02T09:11:23.149619Z - 2025-05-02T09:12:23.149619Z,,,,,,,,,,
HE.KU2.00.00 | 2025-12-22T10:20:58.987694Z - 2025-12-22T10:21:58.987694Z,,,,,,,,,,
HE.KEV.00.00 | 2025-03-16T18:10:22.201346Z - 2025-03-16T18:11:22.201346Z,,,,,,,,,,
FN.OUL.00.00 | 2025-05-23T12:25:16.917698Z - 2025-05-23T12:26:16.917698Z,,,,,,,,,,
FN.MSF.00.00 | 2025-05-17T07:23:24.901356Z - 2025-05-17T07:24:24.901356Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-03-06T03:20:23.871935Z - 2025-03-06T03:21:23.871935Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-11T01:42:37.659987Z - 2025-02-11T01:43:37.659987Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-12-10T19:47:52.920901Z - 2025-12-10T19:48:52.920901Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-05-12T15:19:39.710802Z - 2025-05-12T15:20:39.710802Z,,,,,,,,,,
HE.KY02.00.00 | 2025-11-19T16:03:32.621498Z - 2025-11-19T16:04:32.621498Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-11-10T19:04:41.363253Z - 2025-11-10T19:05:41.363253Z,,,,,,,,,,
HE.KAF.00.00 | 2025-04-01T00:00:36.835585Z - 2025-04-01T00:01:36.835585Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-03-11T05:13:59.150183Z - 2025-03-11T05:14:59.150183Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-09-08T13:56:00.871125Z - 2025-09-08T13:57:00.871125Z,,,,,,,,,,
HE.VRF.00.00 | 2025-10-16T07:43:08.595594Z - 2025-10-16T07:44:08.595594Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-07-29T09:50:53.693778Z - 2025-07-29T09:51:53.693778Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-12-27T00:18:13.891836Z - 2025-12-27T00:19:13.891836Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-07-16T14:28:51.644119Z - 2025-07-16T14:29:51.644119Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-01-28T08:45:10.058432Z - 2025-01-28T08:46:10.058432Z,,,,,,,,,,
HE.KU1.00.00 | 2025-04-17T13:42:32.141824Z - 2025-04-17T13:43:32.141824Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-05-10T11:41:18.587982Z - 2025-05-10T11:42:18.587982Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-06-25T02:44:41.354054Z - 2025-06-25T02:45:41.354054Z,,,,,,,,,,
HE.SUF.00.00 | 2025-12-04T18:13:50.584357Z - 2025-12-04T18:14:50.584357Z,,,,,,,,,,
UP.AAL.00.00 | 2025-04-22T05:09:52.870850Z - 2025-04-22T05:10:52.870850Z,,,,,,,,,,
FN.MSF.00.00 | 2025-12-09T15:50:32.174006Z - 2025-12-09T15:51:32.174006Z,,,,,,,,,,
HE.JOF.00.00 | 2025-05-26T16:23:55.361208Z - 2025-05-26T16:24:55.361208Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-11-22T14:40:26.546639Z - 2025-11-22T14:41:26.546639Z,,,,,,,,,,
FN.KLF.00.00 | 2025-06-07T07:54:04.607066Z - 2025-06-07T07:55:04.607066Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-11-08T18:31:43.188664Z - 2025-11-08T18:32:43.188664Z,,,,,,,,,,
HE.KPF.00.00 | 2025-10-14T14:45:50.720839Z - 2025-10-14T14:46:50.720839Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-03-31T20:39:26.579791Z - 2025-03-31T20:40:26.579791Z,,,,,,,,,,
HE.KU1.00.00 | 2025-06-02T17:02:30.695637Z - 2025-06-02T17:03:30.695637Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-10-26T10:37:07.606583Z - 2025-10-26T10:38:07.606583Z,,,,,,,,,,
HE.RMF.00.00 | 2025-06-19T16:40:11.723002Z - 2025-06-19T16:41:11.723002Z,,,,,,,,,,
HE.VAF.00.00 | 2025-11-10T21:25:15.176049Z - 2025-11-10T21:26:15.176049Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-02-09T06:41:02.340601Z - 2025-02-09T06:42:02.340601Z,,,,,,,,,,
FN.OUL.00.00 | 2025-07-13T06:22:54.074822Z - 2025-07-13T06:23:54.074822Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-01-10T18:10:18.520052Z - 2025-01-10T18:11:18.520052Z,,,,,,,,,,
HE.KEF.00.00 | 2025-12-08T05:44:08.122383Z - 2025-12-08T05:45:08.122383Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-30T17:28:26.291766Z - 2025-01-30T17:29:26.291766Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-06-21T18:05:43.883134Z - 2025-06-21T18:06:43.883134Z,,,,,,,,,,
HE.VAF.00.00 | 2025-01-01T15:25:00.335878Z - 2025-01-01T15:26:00.335878Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-09-11T02:59:28.758169Z - 2025-09-11T03:00:28.758169Z,,,,,,,,,,
HE.TVF.00.00 | 2025-03-20T11:29:54.142764Z - 2025-03-20T11:30:54.142764Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-03-05T11:42:46.467818Z - 2025-03-05T11:43:46.467818Z,,,,,,,,,,
HE.RUF.00.00 | 2025-02-26T01:58:58.367655Z - 2025-02-26T01:59:58.367655Z,,,,,,,,,,
HE.KY17.00.00 | 2025-05-09T08:39:31.981219Z - 2025-05-09T08:40:31.981219Z,,,,,,,,,,
FN.RANF.00.00 | 2025-10-25T10:46:07.115242Z - 2025-10-25T10:47:07.115242Z,,,,,,,,,,
HE.RUF.00.00 | 2025-09-20T19:23:18.202768Z - 2025-09-20T19:24:18.202768Z,,,,,,,,,,
HE.VJF.00.00 | 2025-02-17T01:15:22.625233Z - 2025-02-17T01:16:22.625233Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-12-12T16:20:10.813023Z - 2025-12-12T16:21:10.813023Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-10-30T16:46:30.782592Z - 2025-10-30T16:47:30.782592Z,,,,,,,,,,
HE.RAF.00.00 | 2025-01-29T17:09:00.049530Z - 2025-01-29T17:10:00.049530Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-06-30T09:27:48.416310Z - 2025-06-30T09:28:48.416310Z,,,,,,,,,,
FN.RANF.00.00 | 2025-07-24T21:27:24.498984Z - 2025-07-24T21:28:24.498984Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-08-03T09:09:37.421399Z - 2025-08-03T09:10:37.421399Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-06-25T00:38:53.424126Z - 2025-06-25T00:39:53.424126Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-07T22:27:20.784922Z - 2025-02-07T22:28:20.784922Z,,,,,,,,,,
HE.NIF.00.00 | 2025-07-17T00:53:26.589226Z - 2025-07-17T00:54:26.589226Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-08-06T11:59:17.505482Z - 2025-08-06T12:00:17.505482Z,,,,,,,,,,
HE.VAF.00.00 | 2025-08-06T05:19:17.373798Z - 2025-08-06T05:20:17.373798Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-11-05T15:09:10.281032Z - 2025-11-05T15:10:10.281032Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-10-06T01:27:08.811302Z - 2025-10-06T01:28:08.811302Z,,,,,,,,,,
HE.KU1.00.00 | 2025-11-04T15:22:53.036700Z - 2025-11-04T15:23:53.036700Z,,,,,,,,,,
HE.KU6.00.00 | 2025-03-11T06:34:09.979996Z - 2025-03-11T06:35:09.979996Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-14T05:51:28.888411Z - 2025-01-14T05:52:28.888411Z,,,,,,,,,,
HE.VRF.00.00 | 2025-03-05T14:24:34.548281Z - 2025-03-05T14:25:34.548281Z,,,,,,,,,,
HE.KU2.00.00 | 2025-08-14T20:29:47.076562Z - 2025-08-14T20:30:47.076562Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-06-04T23:06:29.122626Z - 2025-06-04T23:07:29.122626Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-09-07T22:56:08.432627Z - 2025-09-07T22:57:08.432627Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-16T07:35:35.525301Z - 2025-01-16T07:36:35.525301Z,,,,,,,,,,
HE.RUF.00.00 | 2025-04-19T22:41:08.538882Z - 2025-04-19T22:42:08.538882Z,,,,,,,,,,
HE.RUF.00.00 | 2025-12-17T05:40:49.077496Z - 2025-12-17T05:41:49.077496Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-08-23T10:00:47.386726Z - 2025-08-23T10:01:47.386726Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-12-02T09:16:31.459683Z - 2025-12-02T09:17:31.459683Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-07-06T17:41:15.047388Z - 2025-07-06T17:42:15.047388Z,,,,,,,,,,
HE.KY17.00.00 | 2025-03-22T23:46:43.240971Z - 2025-03-22T23:47:43.240971Z,,,,,,,,,,
HE.NIF.00.00 | 2025-10-18T18:06:14.423141Z - 2025-10-18T18:07:14.423141Z,,,,,,,,,,
HE.KY02.00.00 | 2025-02-01T17:53:22.297070Z - 2025-02-01T17:54:22.297070Z,,,,,,,,,,
HE.KEF.00.00 | 2025-06-17T12:59:24.681664Z - 2025-06-17T13:00:24.681664Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-06-07T02:40:09.673413Z - 2025-06-07T02:41:09.673413Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-09-15T04:17:04.106310Z - 2025-09-15T04:18:04.106310Z,,,,,,,,,,
HE.NIF.00.00 | 2025-03-22T12:52:19.027406Z - 2025-03-22T12:53:19.027406Z,,,,,,,,,,
HE.VRF.00.00 | 2025-01-23T22:21:51.451901Z - 2025-01-23T22:22:51.451901Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-05-12T06:47:42.868702Z - 2025-05-12T06:48:42.868702Z,,,,,,,,,,
FN.OUL.00.00 | 2025-05-28T12:36:49.803382Z - 2025-05-28T12:37:49.803382Z,,,,,,,,,,
HE.TVF.00.00 | 2025-07-31T05:48:07.818595Z - 2025-07-31T05:49:07.818595Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-06-16T18:40:01.984431Z - 2025-06-16T18:41:01.984431Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-03-05T20:16:57.129830Z - 2025-03-05T20:17:57.129830Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-06-04T03:34:20.432217Z - 2025-06-04T03:35:20.432217Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-03-07T05:00:33.779057Z - 2025-03-07T05:01:33.779057Z,,,,,,,,,,
FN.SGF.00.00 | 2025-06-08T02:01:13.839613Z - 2025-06-08T02:02:13.839613Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-07-21T02:10:54.413994Z - 2025-07-21T02:11:54.413994Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-05-02T17:17:45.139852Z - 2025-05-02T17:18:45.139852Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-02-05T08:09:37.597049Z - 2025-02-05T08:10:37.597049Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-02-09T11:20:27.676397Z - 2025-02-09T11:21:27.676397Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-11-30T16:04:38.270687Z - 2025-11-30T16:05:38.270687Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-06-27T04:31:08.858858Z - 2025-06-27T04:32:08.858858Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-05-31T23:41:42.432259Z - 2025-05-31T23:42:42.432259Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-12-14T07:19:01.892109Z - 2025-12-14T07:20:01.892109Z,,,,,,,,,,
FN.RNF.00.00 | 2025-09-28T20:38:28.785723Z - 2025-09-28T20:39:28.785723Z,,,,,,,,,,
HE.KU6.00.00 | 2025-08-17T16:19:29.978684Z - 2025-08-17T16:20:29.978684Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-03-17T12:37:56.965992Z - 2025-03-17T12:38:56.965992Z,,,,,,,,,,
FN.MSF.00.00 | 2025-08-08T10:31:25.555367Z - 2025-08-08T10:32:25.555367Z,,,,,,,,,,
HE.KU2.00.00 | 2025-05-28T20:34:34.973956Z - 2025-05-28T20:35:34.973956Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-11-05T15:47:29.571642Z - 2025-11-05T15:48:29.571642Z,,,,,,,,,,
HE.MEF.00.00 | 2025-10-09T23:51:05.087426Z - 2025-10-09T23:52:05.087426Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-09-06T07:26:04.788693Z - 2025-09-06T07:27:04.788693Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-08-27T22:26:23.076432Z - 2025-08-27T22:27:23.076432Z,,,,,,,,,,
FN.KLF.00.00 | 2025-07-28T05:12:11.318941Z - 2025-07-28T05:13:11.318941Z,,,,,,,,,,
