file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability
FN.RNF.00.00 | 2025-02-02T17:56:41.282979Z - 2025-02-02T17:57:41.282979Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-25T04:18:14.283228Z - 2025-01-25T04:19:14.283228Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-23T01:22:01.279719Z - 2025-01-23T01:23:01.279719Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-02-19T05:53:43.075326Z - 2025-02-19T05:54:43.075326Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-05T08:02:34.822078Z - 2025-01-05T08:03:34.822078Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-08T09:57:49.702980Z - 2025-01-08T09:58:49.702980Z,,,,,,,,,,
HE.MEF.00.00 | 2025-01-26T06:27:54.452039Z - 2025-01-26T06:28:54.452039Z,,,,,,,,,,
HE.HEF.00.00 | 2025-02-19T18:55:35.862145Z - 2025-02-19T18:56:35.862145Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-01-27T04:25:27.172382Z - 2025-01-27T04:26:27.172382Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-02-10T08:48:54.200528Z - 2025-02-10T08:49:54.200528Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-01-05T00:49:16.685836Z - 2025-01-05T00:50:16.685836Z,,,,,,,,,,
FN.KLF.00.00 | 2025-02-11T23:22:08.280565Z - 2025-02-11T23:23:08.280565Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-02-02T09:59:46.851366Z - 2025-02-02T10:00:46.851366Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-11T06:37:17.972647Z - 2025-02-11T06:38:17.972647Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-02-03T04:06:06.906875Z - 2025-02-03T04:07:06.906875Z,,,,,,,,,,
HE.MEF.00.00 | 2025-02-05T05:37:38.340244Z - 2025-02-05T05:38:38.340244Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-17T00:20:17.071994Z - 2025-01-17T00:21:17.071994Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-07T01:02:25.584021Z - 2025-01-07T01:03:25.584021Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-02-15T11:23:54.002628Z - 2025-02-15T11:24:54.002628Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-15T13:52:55.988266Z - 2025-01-15T13:53:55.988266Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-30T23:36:21.995658Z - 2025-01-30T23:37:21.995658Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-01-29T07:14:40.222171Z - 2025-01-29T07:15:40.222171Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-02-25T03:42:09.237116Z - 2025-02-25T03:43:09.237116Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-25T20:51:34.994724Z - 2025-01-25T20:52:34.994724Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-03T12:13:17.226930Z - 2025-01-03T12:14:17.226930Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-08T19:33:45.936986Z - 2025-02-08T19:34:45.936986Z,,,,,,,,,,
HE.RMF.00.00 | 2025-01-12T04:22:48.990029Z - 2025-01-12T04:23:48.990029Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-28T00:57:41.252803Z - 2025-02-28T00:58:41.252803Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-01-07T15:28:44.113887Z - 2025-01-07T15:29:44.113887Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-01-22T18:06:24.891571Z - 2025-01-22T18:07:24.891571Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-01-17T08:25:28.290434Z - 2025-01-17T08:26:28.290434Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-03T12:36:24.808969Z - 2025-02-03T12:37:24.808969Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-27T19:44:05.899299Z - 2025-01-27T19:45:05.899299Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-01-16T01:28:02.698998Z - 2025-01-16T01:29:02.698998Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-21T00:43:10.502591Z - 2025-01-21T00:44:10.502591Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-02-07T12:08:23.083501Z - 2025-02-07T12:09:23.083501Z,,,,,,,,,,
HE.RMF.00.00 | 2025-02-09T13:54:56.014504Z - 2025-02-09T13:55:56.014504Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-21T03:06:00.662023Z - 2025-01-21T03:07:00.662023Z,,,,,,,,,,
FN.OUL.00.00 | 2025-01-27T05:50:16.727335Z - 2025-01-27T05:51:16.727335Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-02-27T07:36:21.799065Z - 2025-02-27T07:37:21.799065Z,,,,,,,,,,
HE.JOF.00.00 | 2025-01-27T15:06:49.610399Z - 2025-01-27T15:07:49.610399Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-02-17T16:53:40.914017Z - 2025-02-17T16:54:40.914017Z,,,,,,,,,,
HE.SUF.00.00 | 2025-02-11T06:09:11.275834Z - 2025-02-11T06:10:11.275834Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-02-18T04:46:19.357668Z - 2025-02-18T04:47:19.357668Z,,,,,,,,,,
HE.HEL2.00.00 | 2025-01-11T01:33:19.308841Z - 2025-01-11T01:34:19.308841Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-01-18T20:58:55.448614Z - 2025-01-18T20:59:55.448614Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-20T17:34:51.352329Z - 2025-01-20T17:35:51.352329Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-23T07:06:56.923701Z - 2025-01-23T07:07:56.923701Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-01-19T09:53:12.215238Z - 2025-01-19T09:54:12.215238Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-08T01:10:17.158025Z - 2025-01-08T01:11:17.158025Z,,,,,,,,,,
HE.VRF.00.00 | 2025-01-22T23:23:30.522407Z - 2025-01-22T23:24:30.522407Z,,,,,,,,,,
HE.KEF.00.00 | 2025-01-18T11:32:34.938389Z - 2025-01-18T11:33:34.938389Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-18T04:12:59.964564Z - 2025-01-18T04:13:59.964564Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-01-04T17:15:22.591197Z - 2025-01-04T17:16:22.591197Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-01-22T02:55:51.041522Z - 2025-01-22T02:56:51.041522Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-01T20:23:48.126790Z - 2025-02-01T20:24:48.126790Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-25T15:05:26.407996Z - 2025-01-25T15:06:26.407996Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-01T16:35:47.716924Z - 2025-02-01T16:36:47.716924Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-02-04T23:11:35.795148Z - 2025-02-04T23:12:35.795148Z,,,,,,,,,,
FN.MSF.00.00 | 2025-01-13T08:24:37.913473Z - 2025-01-13T08:25:37.913473Z,,,,,,,,,,
HE.SUF.00.00 | 2025-01-17T11:53:59.004284Z - 2025-01-17T11:54:59.004284Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-09T06:35:44.509116Z - 2025-01-09T06:36:44.509116Z,,,,,,,,,,
HE.FIB6.00.00 | 2025-02-07T15:57:14.780959Z - 2025-02-07T15:58:14.780959Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-14T14:35:31.862926Z - 2025-01-14T14:36:31.862926Z,,,,,,,,,,
FN.OLKF.00.00 | 2025-01-04T13:08:07.316061Z - 2025-01-04T13:09:07.316061Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-23T04:32:02.413249Z - 2025-02-23T04:33:02.413249Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-05T18:42:20.569172Z - 2025-01-05T18:43:20.569172Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-02-25T07:15:15.725299Z - 2025-02-25T07:16:15.725299Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-03T06:18:20.250226Z - 2025-01-03T06:19:20.250226Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-01-20T12:50:57.827398Z - 2025-01-20T12:51:57.827398Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-01-19T02:31:44.593090Z - 2025-01-19T02:32:44.593090Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-12T06:38:58.211913Z - 2025-01-12T06:39:58.211913Z,,,,,,,,,,
HE.TVF.00.00 | 2025-01-21T09:49:12.320097Z - 2025-01-21T09:50:12.320097Z,,,,,,,,,,
HE.KPF.00.00 | 2025-01-14T04:18:28.911034Z - 2025-01-14T04:19:28.911034Z,,,,,,,,,,
HE.KEF.00.00 | 2025-01-11T10:54:36.979576Z - 2025-01-11T10:55:36.979576Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-20T08:59:59.968167Z - 2025-01-20T09:00:59.968167Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-17T15:08:51.617172Z - 2025-02-17T15:09:51.617172Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-01-02T10:00:17.930549Z - 2025-01-02T10:01:17.930549Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-11T05:31:36.970994Z - 2025-01-11T05:32:36.970994Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-22T02:53:30.263996Z - 2025-01-22T02:54:30.263996Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-02-01T15:24:31.849034Z - 2025-02-01T15:25:31.849034Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-17T23:04:16.459165Z - 2025-01-17T23:05:16.459165Z,,,,,,,,,,
HE.KY02.00.00 | 2025-01-19T00:16:48.694325Z - 2025-01-19T00:17:48.694325Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-02-25T05:31:49.794416Z - 2025-02-25T05:32:49.794416Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-02-03T08:34:08.863307Z - 2025-02-03T08:35:08.863307Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-31T02:12:07.217255Z - 2025-01-31T02:13:07.217255Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-10T19:48:51.778047Z - 2025-01-10T19:49:51.778047Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-01-23T18:48:59.910236Z - 2025-01-23T18:49:59.910236Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-29T18:46:42.350347Z - 2025-01-29T18:47:42.350347Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-02T14:56:28.744529Z - 2025-01-02T14:57:28.744529Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-08T00:51:07.011992Z - 2025-02-08T00:52:07.011992Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-02-06T19:45:55.747327Z - 2025-02-06T19:46:55.747327Z,,,,,,,,,,
HE.RAF.00.00 | 2025-01-23T15:22:53.260215Z - 2025-01-23T15:23:53.260215Z,,,,,,,,,,
HE.RSUO.00.00 | 2025-01-30T21:33:21.705970Z - 2025-01-30T21:34:21.705970Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-21T15:53:21.314623Z - 2025-01-21T15:54:21.314623Z,,,,,,,,,,
HE.MEF.00.00 | 2025-02-17T22:02:28.854846Z - 2025-02-17T22:03:28.854846Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-02-28T02:18:45.551161Z - 2025-02-28T02:19:45.551161Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-01T10:28:02.445538Z - 2025-02-01T10:29:02.445538Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-12T07:05:24.702919Z - 2025-01-12T07:06:24.702919Z,,,,,,,,,,
FN.KLF.00.00 | 2025-01-14T01:07:34.186295Z - 2025-01-14T01:08:34.186295Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-02-10T11:41:41.620473Z - 2025-02-10T11:42:41.620473Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-11T11:07:40.991672Z - 2025-02-11T11:08:40.991672Z,,,,,,,,,,
HE.SUF.00.00 | 2025-02-21T02:23:07.513667Z - 2025-02-21T02:24:07.513667Z,,,,,,,,,,
HE.VAF.00.00 | 2025-01-10T21:26:16.608417Z - 2025-01-10T21:27:16.608417Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-13T01:32:36.273430Z - 2025-02-13T01:33:36.273430Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-19T20:18:52.784432Z - 2025-01-19T20:19:52.784432Z,,,,,,,,,,
FN.SGF.00.00 | 2025-02-03T20:09:07.393717Z - 2025-02-03T20:10:07.393717Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-31T14:50:37.718242Z - 2025-01-31T14:51:37.718242Z,,,,,,,,,,
HE.OUF.00.00 | 2025-02-04T19:40:03.828668Z - 2025-02-04T19:41:03.828668Z,,,,,,,,,,
HE.KPF.00.00 | 2025-02-20T14:03:37.654923Z - 2025-02-20T14:04:37.654923Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-16T03:01:03.956368Z - 2025-01-16T03:02:03.956368Z,,,,,,,,,,
HE.NIF.00.00 | 2025-01-08T01:11:35.334778Z - 2025-01-08T01:12:35.334778Z,,,,,,,,,,
HE.RAF.00.00 | 2025-02-17T11:33:09.514715Z - 2025-02-17T11:34:09.514715Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-01-29T11:12:38.315126Z - 2025-01-29T11:13:38.315126Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-21T11:58:19.927327Z - 2025-02-21T11:59:19.927327Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-21T18:08:58.681536Z - 2025-01-21T18:09:58.681536Z,,,,,,,,,,
HE.OBF0.00.00 | 2025-01-25T12:00:01.895827Z - 2025-01-25T12:01:01.895827Z,,,,,,,,,,
FN.RANF.00.00 | 2025-01-31T23:25:32.951971Z - 2025-01-31T23:26:32.951971Z,,,,,,,,,,
HE.KIF.00.00 | 2025-01-03T01:28:41.033546Z - 2025-01-03T01:29:41.033546Z,,,,,,,,,,
HE.TOF.00.00 | 2025-01-23T18:50:26.381963Z - 2025-01-23T18:51:26.381963Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-07T23:38:07.893182Z - 2025-02-07T23:39:07.893182Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-02-14T22:22:10.728138Z - 2025-02-14T22:23:10.728138Z,,,,,,,,,,
HE.KU2.00.00 | 2025-01-15T17:04:07.491962Z - 2025-01-15T17:05:07.491962Z,,,,,,,,,,
HE.FIB4.00.00 | 2025-02-20T03:10:14.336159Z - 2025-02-20T03:11:14.336159Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-02-15T16:14:48.609053Z - 2025-02-15T16:15:48.609053Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-01-09T07:44:53.899936Z - 2025-01-09T07:45:53.899936Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-30T14:12:28.480269Z - 2025-01-30T14:13:28.480269Z,,,,,,,,,,
HE.KIF.00.00 | 2025-02-11T10:04:54.582987Z - 2025-02-11T10:05:54.582987Z,,,,,,,,,,
HE.JOF.00.00 | 2025-02-10T20:53:04.987428Z - 2025-02-10T20:54:04.987428Z,,,,,,,,,,
HE.FIC2.00.00 | 2025-01-23T09:44:45.929862Z - 2025-01-23T09:45:45.929862Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-04T20:57:05.150480Z - 2025-02-04T20:58:05.150480Z,,,,,,,,,,
HE.RUF.00.00 | 2025-01-06T05:50:24.235999Z - 2025-01-06T05:51:24.235999Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-26T17:03:04.157130Z - 2025-02-26T17:04:04.157130Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-14T22:17:41.659606Z - 2025-02-14T22:18:41.659606Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-01-25T02:23:15.376494Z - 2025-01-25T02:24:15.376494Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-02-28T12:49:51.407751Z - 2025-02-28T12:50:51.407751Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-02T17:05:18.264719Z - 2025-01-02T17:06:18.264719Z,,,,,,,,,,
HE.FIC1.00.00 | 2025-01-19T10:16:12.348146Z - 2025-01-19T10:17:12.348146Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-20T13:13:48.252423Z - 2025-01-20T13:14:48.252423Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-02T11:39:22.391458Z - 2025-01-02T11:40:22.391458Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-01-06T06:56:38.955317Z - 2025-01-06T06:57:38.955317Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-01-11T16:41:12.699768Z - 2025-01-11T16:42:12.699768Z,,,,,,,,,,
HE.KAF.00.00 | 2025-02-13T02:03:27.080010Z - 2025-02-13T02:04:27.080010Z,,,,,,,,,,
FN.RNF.00.00 | 2025-01-26T14:46:17.869385Z - 2025-01-26T14:47:17.869385Z,,,,,,,,,,
HE.FIC4.00.00 | 2025-01-12T23:23:12.069237Z - 2025-01-12T23:24:12.069237Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-03T18:49:22.637348Z - 2025-02-03T18:50:22.637348Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-15T07:15:42.665345Z - 2025-01-15T07:16:42.665345Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-10T09:21:24.788695Z - 2025-01-10T09:22:24.788695Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-02-27T05:18:34.467067Z - 2025-02-27T05:19:34.467067Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-24T20:45:30.070920Z - 2025-01-24T20:46:30.070920Z,,,,,,,,,,
HE.ALAJF.00.00 | 2025-02-17T09:22:42.026351Z - 2025-02-17T09:23:42.026351Z,,,,,,,,,,
UP.AAL.00.00 | 2025-01-31T01:36:53.831219Z - 2025-01-31T01:37:53.831219Z,,,,,,,,,,
HE.HEF.00.00 | 2025-01-04T15:39:16.618853Z - 2025-01-04T15:40:16.618853Z,,,,,,,,,,
HE.OBF8.00.00 | 2025-01-21T18:46:13.357572Z - 2025-01-21T18:47:13.357572Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-23T03:09:14.852916Z - 2025-01-23T03:10:14.852916Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-21T03:18:20.560565Z - 2025-01-21T03:19:20.560565Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-21T11:23:41.447407Z - 2025-01-21T11:24:41.447407Z,,,,,,,,,,
HE.SUF.00.00 | 2025-01-28T14:03:32.152704Z - 2025-01-28T14:04:32.152704Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-04T18:26:39.967213Z - 2025-02-04T18:27:39.967213Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-01-22T09:17:10.560098Z - 2025-01-22T09:18:10.560098Z,,,,,,,,,,
HE.KJNF.00.00 | 2025-02-10T14:46:36.824532Z - 2025-02-10T14:47:36.824532Z,,,,,,,,,,
FN.KLF.00.00 | 2025-02-23T10:05:01.345925Z - 2025-02-23T10:06:01.345925Z,,,,,,,,,,
HE.KY17.00.00 | 2025-01-27T17:09:13.257399Z - 2025-01-27T17:10:13.257399Z,,,,,,,,,,
HE.KU1.00.00 | 2025-01-16T18:51:25.143891Z - 2025-01-16T18:52:25.143891Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-18T07:34:36.130332Z - 2025-01-18T07:35:36.130332Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-03T03:24:15.386450Z - 2025-01-03T03:25:15.386450Z,,,,,,,,,,
HE.KUNI.00.00 | 2025-02-07T02:52:36.910987Z - 2025-02-07T02:53:36.910987Z,,,,,,,,,,
HE.TRE03.00.00 | 2025-02-16T20:40:41.903201Z - 2025-02-16T20:41:41.903201Z,,,,,,,,,,
HE.MEF.00.00 | 2025-02-24T08:08:17.921272Z - 2025-02-24T08:09:17.921272Z,,,,,,,,,,
FN.OUL.00.00 | 2025-01-12T13:11:32.861607Z - 2025-01-12T13:12:32.861607Z,,,,,,,,,,
HE.SUF.00.00 | 2025-02-09T00:52:28.328054Z - 2025-02-09T00:53:28.328054Z,,,,,,,,,,
FN.OUL.00.00 | 2025-02-07T09:15:18.000831Z - 2025-02-07T09:16:18.000831Z,,,,,,,,,,
HE.VUOS.00.00 | 2025-01-07T03:42:36.356479Z - 2025-01-07T03:43:36.356479Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-24T17:55:26.054885Z - 2025-02-24T17:56:26.054885Z,,,,,,,,,,
HE.KAF.00.00 | 2025-01-16T03:01:53.894443Z - 2025-01-16T03:02:53.894443Z,,,,,,,,,,
HE.PVF.00.00 | 2025-01-19T21:43:53.359666Z - 2025-01-19T21:44:53.359666Z,,,,,,,,,,
HE.FIB5.00.00 | 2025-01-09T14:37:17.821181Z - 2025-01-09T14:38:17.821181Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-25T11:28:25.490081Z - 2025-02-25T11:29:25.490081Z,,,,,,,,,,
HE.KU6.00.00 | 2025-02-11T17:13:16.147411Z - 2025-02-11T17:14:16.147411Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-01-19T18:29:19.871959Z - 2025-01-19T18:30:19.871959Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-20T22:24:01.711338Z - 2025-01-20T22:25:01.711338Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-01-21T08:33:30.774466Z - 2025-01-21T08:34:30.774466Z,,,,,,,,,,
HE.VAF.00.00 | 2025-01-14T21:33:58.617303Z - 2025-01-14T21:34:58.617303Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-21T16:58:06.551344Z - 2025-02-21T16:59:06.551344Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-15T15:26:06.731118Z - 2025-01-15T15:27:06.731118Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-01-21T15:29:48.157963Z - 2025-01-21T15:30:48.157963Z,,,,,,,,,,
HE.KEF.00.00 | 2025-02-06T17:24:14.764397Z - 2025-02-06T17:25:14.764397Z,,,,,,,,,,
HE.FIB2.00.00 | 2025-01-22T04:01:16.265293Z - 2025-01-22T04:02:16.265293Z,,,,,,,,,,
HE.KY02.00.00 | 2025-02-14T08:03:33.682117Z - 2025-02-14T08:04:33.682117Z,,,,,,,,,,
FN.RAJF.00.00 | 2025-02-23T11:50:11.699676Z - 2025-02-23T11:51:11.699676Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-09T10:51:06.015989Z - 2025-01-09T10:52:06.015989Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-17T11:17:34.335649Z - 2025-02-17T11:18:34.335649Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-26T10:48:08.442811Z - 2025-02-26T10:49:08.442811Z,,,,,,,,,,
HE.TVF.00.00 | 2025-02-19T15:49:35.164544Z - 2025-02-19T15:50:35.164544Z,,,,,,,,,,
HE.FIA3.00.00 | 2025-01-21T21:30:59.589592Z - 2025-01-21T21:31:59.589592Z,,,,,,,,,,
HE.LOVF.00.00 | 2025-02-13T04:14:44.075728Z - 2025-02-13T04:15:44.075728Z,,,,,,,,,,
HE.NUR.00.00 | 2025-01-06T07:40:56.063555Z - 2025-01-06T07:41:56.063555Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-01-05T16:20:36.439162Z - 2025-01-05T16:21:36.439162Z,,,,,,,,,,
HE.VJF.00.00 | 2025-02-24T04:00:20.111093Z - 2025-02-24T04:01:20.111093Z,,,,,,,,,,
HE.KY02.00.00 | 2025-02-11T01:31:47.944377Z - 2025-02-11T01:32:47.944377Z,,,,,,,,,,
HE.FIC5.00.00 | 2025-01-16T03:47:06.609951Z - 2025-01-16T03:48:06.609951Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-02-18T03:15:31.731803Z - 2025-02-18T03:16:31.731803Z,,,,,,,,,,
HE.KORF.00.00 | 2025-02-04T17:42:29.170511Z - 2025-02-04T17:43:29.170511Z,,,,,,,,,,
HE.NIF.00.00 | 2025-02-03T00:33:01.573976Z - 2025-02-03T00:34:01.573976Z,,,,,,,,,,
HE.HEL1.00.00 | 2025-02-13T08:08:29.664045Z - 2025-02-13T08:09:29.664045Z,,,,,,,,,,
FN.MSF.00.00 | 2025-02-05T00:38:25.463013Z - 2025-02-05T00:39:25.463013Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-28T05:18:49.825791Z - 2025-01-28T05:19:49.825791Z,,,,,,,,,,
HE.KEV.00.00 | 2025-02-12T21:36:33.248360Z - 2025-02-12T21:37:33.248360Z,,,,,,,,,,
HE.FIA0.00.00 | 2025-02-11T09:43:22.248516Z - 2025-02-11T09:44:22.248516Z,,,,,,,,,,
HE.KU1.00.00 | 2025-02-28T20:02:51.686543Z - 2025-02-28T20:03:51.686543Z,,,,,,,,,,
HE.FIC3.00.00 | 2025-02-14T21:37:02.822706Z - 2025-02-14T21:38:02.822706Z,,,,,,,,,,
HE.LAUT.00.00 | 2025-02-25T23:49:35.439948Z - 2025-02-25T23:50:35.439948Z,,,,,,,,,,
HE.FIA2.00.00 | 2025-01-29T19:07:41.741877Z - 2025-01-29T19:08:41.741877Z,,,,,,,,,,
HE.TVF.00.00 | 2025-01-24T10:25:37.092208Z - 2025-01-24T10:26:37.092208Z,,,,,,,,,,
HE.KORF.00.00 | 2025-01-15T21:30:40.887648Z - 2025-01-15T21:31:40.887648Z,,,,,,,,,,
HE.RMF.00.00 | 2025-01-06T07:32:25.436362Z - 2025-01-06T07:33:25.436362Z,,,,,,,,,,
HE.ECKF.00.00 | 2025-02-08T14:18:06.113114Z - 2025-02-08T14:19:06.113114Z,,,,,,,,,,
HE.FIB1.00.00 | 2025-02-27T16:00:24.339053Z - 2025-02-27T16:01:24.339053Z,,,,,,,,,,
HE.FIB3.00.00 | 2025-02-12T15:34:19.012667Z - 2025-02-12T15:35:19.012667Z,,,,,,,,,,
HE.KEV.00.00 | 2025-01-31T13:02:49.787635Z - 2025-01-31T13:03:49.787635Z,,,,,,,,,,
HE.FIC6.00.00 | 2025-01-20T14:45:27.735447Z - 2025-01-20T14:46:27.735447Z,,,,,,,,,,
HE.OBF3.00.00 | 2025-02-13T02:34:27.575022Z - 2025-02-13T02:35:27.575022Z,,,,,,,,,,
HE.VAF.00.00 | 2025-01-14T14:04:00.721234Z - 2025-01-14T14:05:00.721234Z,,,,,,,,,,
HE.HEL5.00.00 | 2025-02-21T07:53:45.737616Z - 2025-02-21T07:54:45.737616Z,,,,,,,,,,
HE.MEF.00.00 | 2025-02-16T07:40:20.242848Z - 2025-02-16T07:41:20.242848Z,,,,,,,,,,
HE.KIF.00.00 | 2025-02-15T04:44:29.538255Z - 2025-02-15T04:45:29.538255Z,,,,,,,,,,
HE.VJF.00.00 | 2025-01-26T00:12:54.480176Z - 2025-01-26T00:13:54.480176Z,,,,,,,,,,
HE.FIA1.00.00 | 2025-01-10T15:27:25.800634Z - 2025-01-10T15:28:25.800634Z,,,,,,,,,,
FN.KMNF.00.00 | 2025-02-15T07:02:56.670371Z - 2025-02-15T07:03:56.670371Z,,,,,,,,,,
HE.KU6.00.00 | 2025-01-11T04:57:30.346202Z - 2025-01-11T04:58:30.346202Z,,,,,,,,,,
